edge_id,start_stake,end_stake,route_direction,route_code,section_code
-4000000277,72.832,72.931,downstream,S81,S0081001
-17186,72.915,73.192,downstream,S4,S0004001
-4000000275,72.931,73.105,downstream,S81,S0081001
-12050,73.059,73.766,clockwise,G4202,G4202002
-4000000272,73.105,73.179,downstream,S81,S0081001
-4000000271,73.179,73.876,downstream,S81,S0081001
-8434,73.192,73.849,downstream,S4,S0004001
-14152,73.849,73.878,downstream,S4,S0004001
-4000000269,73.876,74.214,downstream,S81,S0081001
-6986,74.023,73.842,clockwise,G4202,G4202002
-6986.180,74.023,75.285,clockwise,G4202,G4202002
-4000000267,74.214,74.411,downstream,S81,S0081001
-4000000266,74.411,74.471,downstream,S81,S0081001
-4000000243,74.471,77.234,downstream,S81,S0081001
-15320,75.145,74.518,counterclockwise,G4202,G4202002
-1606,75.145,75.006,counterclockwise,G4202,G4202002
-1606.126,75.145,72.304,counterclockwise,G4202,G4202002
-2152,75.145,75.104,counterclockwise,G4202,G4202002
-4300,75.145,74.960,counterclockwise,G4202,G4202002
-4918,75.145,76.749,counterclockwise,G4202,G4202002
-15960,75.285,75.327,clockwise,G4202,G4202002
-780,75.327,78.291,clockwise,G4202,G4202002
-4918.1607,76.749,76.892,counterclockwise,G4202,G4202002
-12430,76.892,77.295,counterclockwise,G4202,G4202002
-4000000263,77.234,77.956,downstream,S81,S0081001
-4900,77.295,77.609,counterclockwise,G4202,G4202002
-16086,77.609,78.023,counterclockwise,G4202,G4202002
-17046,78.023,78.094,counterclockwise,G4202,G4202002
-2110,78.094,78.311,counterclockwise,G4202,G4202002
-780.2968,78.291,78.416,clockwise,G4202,G4202002
-11006,79.903,80.577,clockwise,G4202,G4202002
-12512,79.903,79.335,clockwise,G4202,G4202002
-15986,79.903,79.370,clockwise,G4202,G4202002
-16960,79.903,79.719,clockwise,G4202,G4202002
-5480,79.903,79.783,clockwise,G4202,G4202002
-810,80.279,80.207,counterclockwise,G4202,G4202002
-8116,80.279,80.622,counterclockwise,G4202,G4202002
-4336,80.577,80.615,clockwise,G4202,G4202002
-10060,80.615,80.942,clockwise,G4202,G4202002
-6298,80.622,80.661,counterclockwise,G4202,G4202002
-9434,80.661,81.178,counterclockwise,G4202,G4202002
-2512,80.942,81.026,clockwise,G4202,G4202002
-16536,81.026,81.119,clockwise,G4202,G4202002
-7538,81.119,81.530,clockwise,G4202,G4202002
-9434.521,81.178,81.333,counterclockwise,G4202,G4202002
-8750,81.333,81.405,counterclockwise,G4202,G4202002
-9250,81.405,82.044,counterclockwise,G4202,G4202002
-11388,81.711,81.540,counterclockwise,G4202,G4202002
-5338,81.711,81.783,counterclockwise,G4202,G4202002
-5642,81.711,81.656,counterclockwise,G4202,G4202002
-3340,81.783,82.297,counterclockwise,G4202,G4202002
-14826,82.264,82.067,clockwise,G4202,G4202002
-15562,82.264,82.192,clockwise,G4202,G4202002
-16954,82.264,82.020,clockwise,G4202,G4202002
-2748,82.264,82.208,clockwise,G4202,G4202002
-4516,82.264,82.152,clockwise,G4202,G4202002
-4516.107,82.264,84.047,clockwise,G4202,G4202002
-13278,83.749,83.669,counterclockwise,G4202,G4202002
-4880,83.749,83.610,counterclockwise,G4202,G4202002
-4880.104,83.749,83.556,counterclockwise,G4202,G4202002
-7206,83.749,85.558,counterclockwise,G4202,G4202002
-13812,84.047,84.168,clockwise,G4202,G4202002
-7608,84.400,84.968,clockwise,G4202,G4202002
-10824,84.968,85.072,clockwise,G4202,G4202002
-10824.80,85.072,85.521,clockwise,G4202,G4202002
-7206.1812,85.558,85.675,counterclockwise,G4202,G4202002
-11748,85.675,85.918,counterclockwise,G4202,G4202002
-10102,85.693,85.393,upstream,S4,S0004001
-10630,85.693,83.530,upstream,S4,S0004001
-11248,85.693,85.646,upstream,S4,S0004001
-1182,85.693,85.366,upstream,S4,S0004001
-1262,85.693,85.513,upstream,S4,S0004001
-14040,85.693,85.653,upstream,S4,S0004001
-14118,85.693,81.479,upstream,S4,S0004001
-1614,85.693,85.636,upstream,S4,S0004001
-2468,85.693,83.067,upstream,S4,S0004001
-6192,85.693,86.151,downstream,S4,S0004001
-6246,85.693,85.355,upstream,S4,S0004001
-782,85.693,84.585,upstream,S4,S0004001
-8898,85.693,85.474,upstream,S4,S0004001
-9122,86.151,90.592,downstream,S4,S0004001
-10974,86.737,86.482,upstream,G4215,G4215001
-13064,86.737,80.237,upstream,G4215,G4215001
-14838,86.737,84.971,upstream,G4215,G4215001
-6706,86.737,86.812,downstream,G4215,G4215001
-6776,86.737,86.443,upstream,G4215,G4215001
-4004,86.812,86.982,downstream,G4215,G4215001
-5962,86.982,88.848,downstream,G4215,G4215001
-11380,88.848,89.608,downstream,G4215,G4215001
-1536,89.608,90.055,downstream,G4215,G4215001
-5902,90.592,91.743,downstream,S4,S0004001
-15050,91.743,92.741,downstream,S4,S0004001
-15722,92.741,93.025,downstream,S4,S0004001
-7590,93.025,93.420,downstream,S4,S0004001
-724,93.420,93.482,downstream,S4,S0004001
-14956,93.482,93.809,downstream,S4,S0004001
-17010,93.809,93.925,downstream,S4,S0004001
-3382,93.925,94.854,downstream,S4,S0004001
-6674,94.854,95.247,downstream,S4,S0004001
-1960,95.247,95.489,downstream,S4,S0004001
-9448,95.489,95.716,downstream,S4,S0004001
-1456,95.716,96.081,downstream,S4,S0004001
-13786,96.081,96.529,downstream,S4,S0004001
-5864,96.529,96.826,downstream,S4,S0004001
-11444,96.794,95.360,upstream,G4215,G4215001
-15514,96.794,97.239,downstream,G4215,G4215001
-1732,96.794,92.869,upstream,G4215,G4215001
-3168,96.794,95.926,upstream,G4215,G4215001
-9662,96.794,96.496,upstream,G4215,G4215001
-13232,96.826,97.011,downstream,S4,S0004001
-9360,97.239,98.091,downstream,G4215,G4215001
-1000000043,112.002,112.680,clockwise,SA2,SA002002
-1000000082,112.003,112.003,counterclockwise,SA2,SA002002
-1000000083,112.003,112.003,counterclockwise,SA2,SA002002
-1000000084,112.003,112.903,counterclockwise,SA2,SA002002
-1000000110,112.003,112.003,counterclockwise,SA2,SA002002
-1000000016,112.680,113.394,clockwise,SA2,SA002002
-1000000032,112.903,112.003,counterclockwise,SA2,SA002002
-1000000033,112.903,112.286,counterclockwise,SA2,SA002002
-1000000038,112.903,112.773,counterclockwise,SA2,SA002002
-1000000039,112.903,112.150,counterclockwise,SA2,SA002002
-1000000065,112.903,112.903,counterclockwise,SA2,SA002002
-1000000086,112.903,112.903,counterclockwise,SA2,SA002002
-1000000017,113.394,114.032,clockwise,SA2,SA002002
-1000000087,113.394,113.394,clockwise,SA2,SA002002
-1000000088,113.394,113.394,clockwise,SA2,SA002002
-1000000089,113.394,114.867,clockwise,SA2,SA002002
-1000000112,113.394,113.394,clockwise,SA2,SA002002
-1000000040,113.478,112.903,counterclockwise,SA2,SA002002
-1000000034,114.032,114.159,clockwise,SA2,SA002002
-11446,114.048,114.006,upstream,S4,S0004001
-1148,114.048,112.784,upstream,S4,S0004001
-11676,114.048,113.888,upstream,S4,S0004001
-12594,114.048,113.963,upstream,S4,S0004001
-12798,114.048,113.229,upstream,S4,S0004001
-14692,114.048,108.595,upstream,S4,S0004001
-14948,114.048,113.378,upstream,S4,S0004001
-15042,114.048,113.988,upstream,S4,S0004001
-2350,114.048,113.802,upstream,S4,S0004001
-3204,114.048,113.763,upstream,S4,S0004001
-3308,114.048,113.646,upstream,S4,S0004001
-3378,114.048,114.126,downstream,S4,S0004001
-3622,114.048,113.710,upstream,S4,S0004001
-4422,114.048,112.070,upstream,S4,S0004001
-5298,114.048,111.301,upstream,S4,S0004001
-8956,114.048,112.539,upstream,S4,S0004001
-900,114.048,113.476,upstream,S4,S0004001
-14274,114.126,115.007,downstream,S4,S0004001
-1000000035,114.202,114.867,clockwise,SA2,SA002002
-1000000012,114.209,113.478,counterclockwise,SA2,SA002002
-1000000036,114.867,115.905,clockwise,SA2,SA002002
-1000000091,114.867,114.867,clockwise,SA2,SA002002
-12962,115.007,115.318,downstream,S4,S0004001
-4292,115.318,115.756,downstream,S4,S0004001
-5418,115.756,116.069,downstream,S4,S0004001
-1000000056,115.905,115.905,clockwise,SA2,SA002002
-1000000057,115.905,115.905,clockwise,SA2,SA002002
-1000000058,115.905,119.014,clockwise,SA2,SA002002
-1000000073,115.905,115.905,clockwise,SA2,SA002002
-15834,116.069,116.734,downstream,S4,S0004001
-1000000037,116.201,116.694,clockwise,SA2,SA002002
-1000000030,116.694,117.142,clockwise,SA2,SA002002
-6992,116.734,117.701,downstream,S4,S0004001
-1000000027,117.142,117.701,clockwise,SA2,SA002002
-1000000028,117.701,119.014,clockwise,SA2,SA002002
-8398,117.701,118.269,downstream,S4,S0004001
-1000000004,118.108,120.743,clockwise,SA2,SA002002
-1000000015,118.108,117.995,counterclockwise,SA2,SA002002
-14318,118.269,118.748,downstream,S4,S0004001
-1000000019,118.465,118.273,counterclockwise,SA2,SA002002
-1000000020,118.465,117.498,counterclockwise,SA2,SA002002
-1000000126,118.465,117.245,counterclockwise,SA2,SA002002
-1000000147,118.465,118.465,counterclockwise,SA2,SA002002
-15248,118.748,120.134,downstream,S4,S0004001
-1000000060,119.014,119.014,clockwise,SA2,SA002002
-1000000115,119.014,119.196,clockwise,SA2,SA002002
-1000000118,119.193,119.014,counterclockwise,SA2,SA002002
-1000000116,119.196,120.196,clockwise,SA2,SA002002
-1000000014,119.403,118.108,counterclockwise,SA2,SA002002
-1000000003,120.014,120.014,clockwise,SA2,SA002002
-1000000117,120.014,120.274,clockwise,SA2,SA002002
-3466,120.134,120.854,downstream,S4,S0004001
-1000000025,120.536,120.743,clockwise,SA2,SA002002
-1000000018,120.651,120.743,clockwise,SA2,SA002002
-1000000008,120.743,118.108,counterclockwise,SA2,SA002002
-1000000026,120.743,125.967,clockwise,SA2,SA002002
-1000000061,121.035,121.035,counterclockwise,SA2,SA002002
-1000000062,121.035,121.035,counterclockwise,SA2,SA002002
-1000000063,121.035,112.903,counterclockwise,SA2,SA002002
-1000000071,121.035,121.035,counterclockwise,SA2,SA002002
-1000000119,121.035,119.582,counterclockwise,SA2,SA002002
-1000000120,121.531,121.035,counterclockwise,SA2,SA002002
-1000000029,121.889,121.531,counterclockwise,SA2,SA002002
-1000000031,122.592,121.889,counterclockwise,SA2,SA002002
-1000000005,123.476,120.014,counterclockwise,SA2,SA002002
-1000000021,123.476,118.465,counterclockwise,SA2,SA002002
-1000000022,123.810,123.476,counterclockwise,SA2,SA002002
-11374,125.292,125.992,downstream,S4,S0004001
-11794,125.292,125.077,upstream,S4,S0004001
-12024,125.292,124.922,upstream,S4,S0004001
-16786,125.292,124.117,upstream,S4,S0004001
-2016,125.292,124.304,upstream,S4,S0004001
-2584,125.292,125.099,upstream,S4,S0004001
-3476,125.292,124.870,upstream,S4,S0004001
-3890,125.292,124.237,upstream,S4,S0004001
-3916,125.292,125.111,upstream,S4,S0004001
-6284,125.292,124.634,upstream,S4,S0004001
-9742,125.292,124.966,upstream,S4,S0004001
-1000000023,125.967,126.924,clockwise,SA2,SA002002
-722,125.992,126.149,downstream,S4,S0004001
-9722,126.149,126.446,downstream,S4,S0004001
-6264,126.446,126.988,downstream,S4,S0004001
-1000000024,126.924,127.117,clockwise,SA2,SA002002
-1000000079,126.924,126.924,clockwise,SA2,SA002002
-1000000148,126.924,126.924,clockwise,SA2,SA002002
-5822,126.988,127.684,downstream,S4,S0004001
-1000000013,127.117,128.337,clockwise,SA2,SA002002
-1000000128,128.328,130.604,clockwise,SA2,SA002002
-1000000129,130.530,130.604,clockwise,SA2,SA002002
-1000000127,130.589,130.604,clockwise,SA2,SA002002
-1000000130,130.604,130.604,clockwise,SA2,SA002002
-5144,130.604,131.927,clockwise,SA2,SA002002
-17148,131.626,131.626,counterclockwise,SA2,SA002002
-5738,131.626,131.113,counterclockwise,SA2,SA002002
-8824,131.626,130.936,counterclockwise,SA2,SA002002
-15706,131.927,132.616,clockwise,SA2,SA002002
-16090,132.616,133.405,clockwise,SA2,SA002002
-10808,132.934,131.626,counterclockwise,SA2,SA002002
-3240,133.405,133.405,clockwise,SA2,SA002002
-8142,133.405,133.405,clockwise,SA2,SA002002
-8360,133.405,138.030,clockwise,SA2,SA002002
-14064,133.423,133.220,upstream,S4,S0004001
-15594,133.423,133.155,upstream,S4,S0004001
-15616,133.423,129.908,upstream,S4,S0004001
-4110,133.423,132.709,upstream,S4,S0004001
-9060,133.423,133.798,downstream,S4,S0004001
-15102,133.798,134.512,downstream,S4,S0004001
-5224,133.818,134.876,clockwise,SA2,SA002002
-8144,134.456,134.876,clockwise,SA2,SA002002
-16232,134.512,136.755,downstream,S4,S0004001
-11710,134.876,137.042,clockwise,SA2,SA002002
-5090,134.876,134.876,clockwise,SA2,SA002002
-1000000049,135.215,135.215,counterclockwise,SA2,SA002002
-1000000051.1315,135.215,132.934,counterclockwise,SA2,SA002002
-1000000121,135.215,135.215,counterclockwise,SA2,SA002002
-1000000052,135.246,135.215,counterclockwise,SA2,SA002002
-1000000125,135.320,135.246,counterclockwise,SA2,SA002002
-11290,135.781,135.600,counterclockwise,SA2,SA002002
-15796,135.781,135.632,counterclockwise,SA2,SA002002
-17392,135.781,135.283,counterclockwise,SA2,SA002002
-4530,135.781,134.685,counterclockwise,SA2,SA002002
-7154,135.781,135.608,counterclockwise,SA2,SA002002
-1266,136.755,137.664,downstream,S4,S0004001
-12786,137.042,138.083,clockwise,SA2,SA002002
-12486,137.664,138.497,downstream,S4,S0004001
-14018,138.030,138.030,counterclockwise,SA2,SA002002
-14470,138.030,138.030,counterclockwise,SA2,SA002002
-2296,138.030,135.781,counterclockwise,SA2,SA002002
-952,138.083,138.226,clockwise,SA2,SA002002
-10076,138.226,138.407,clockwise,SA2,SA002002
-2820,138.407,138.575,clockwise,SA2,SA002002
-13686,138.497,139.144,downstream,S4,S0004001
-8002,138.575,138.725,clockwise,SA2,SA002002
-14544,138.725,139.232,clockwise,SA2,SA002002
-14020,139.105,138.030,counterclockwise,SA2,SA002002
-3628,139.144,139.438,downstream,S4,S0004001
-5880,139.232,140.560,clockwise,SA2,SA002002
-7762,139.438,139.796,downstream,S4,S0004001
-11326,139.796,139.903,downstream,S4,S0004001
-16292,139.807,139.105,counterclockwise,SA2,SA002002
-4460,139.903,140.133,downstream,S4,S0004001
-6338,140.133,140.223,downstream,S4,S0004001
-7128,140.223,142.464,downstream,S4,S0004001
-4192,140.560,141.013,clockwise,SA2,SA002002
-5740,141.013,141.013,clockwise,SA2,SA002002
-6072,141.013,141.013,clockwise,SA2,SA002002
-6074,141.013,141.114,clockwise,SA2,SA002002
-6300,141.013,146.075,clockwise,SA2,SA002002
-8724,141.114,141.482,clockwise,SA2,SA002002
-13112,141.482,141.482,clockwise,SA2,SA002002
-2662,141.482,143.859,clockwise,SA2,SA002002
-13330,142.464,143.147,downstream,S4,S0004001
-1280,143.485,143.463,counterclockwise,SA2,SA002002
-14660,143.485,142.978,counterclockwise,SA2,SA002002
-3334,143.485,142.686,counterclockwise,SA2,SA002002
-3444,143.485,143.403,counterclockwise,SA2,SA002002
-3468,143.485,143.395,counterclockwise,SA2,SA002002
-6922,143.485,143.339,counterclockwise,SA2,SA002002
-7850,143.485,143.368,counterclockwise,SA2,SA002002
-8594,143.485,142.904,counterclockwise,SA2,SA002002
-14222,143.859,143.878,clockwise,SA2,SA002002
-5934,144.049,143.485,counterclockwise,SA2,SA002002
-6122,144.068,144.049,counterclockwise,SA2,SA002002
-3928,146.075,144.068,counterclockwise,SA2,SA002002
-6796,146.075,146.075,counterclockwise,SA2,SA002002
-8836,146.075,146.075,counterclockwise,SA2,SA002002
-11156,146.344,147.143,clockwise,SA2,SA002002
-766,146.571,147.143,clockwise,SA2,SA002002
-9012,146.631,147.143,clockwise,SA2,SA002002
-2566,146.652,146.652,counterclockwise,SA2,SA002002
-2568,146.652,146.652,counterclockwise,SA2,SA002002
-6798,146.652,146.075,counterclockwise,SA2,SA002002
-9786,146.652,141.482,clockwise,SA2,SA002002
-2770,146.674,146.674,clockwise,SA2,SA002002
-3572,146.674,146.674,clockwise,SA2,SA002002
-3664,146.674,151.883,clockwise,SA2,SA002002
-4598,146.674,147.143,clockwise,SA2,SA002002
-14888,146.831,146.652,counterclockwise,SA2,SA002002
-12272,146.926,147.143,clockwise,SA2,SA002002
-14714,146.993,147.143,clockwise,SA2,SA002002
-5346,147.034,147.143,clockwise,SA2,SA002002
-6856,147.047,147.143,clockwise,SA2,SA002002
-10664,147.055,147.143,clockwise,SA2,SA002002
-3574,147.101,147.143,clockwise,SA2,SA002002
-4248,147.119,147.143,clockwise,SA2,SA002002
-8834,147.122,147.143,clockwise,SA2,SA002002
-9532,147.143,147.219,clockwise,SA2,SA002002
-11024,147.219,147.610,clockwise,SA2,SA002002
-13902,147.393,146.831,counterclockwise,SA2,SA002002
-12130,147.610,147.722,clockwise,SA2,SA002002
-11120,147.937,147.937,counterclockwise,SA2,SA002002
-6288,147.937,147.937,counterclockwise,SA2,SA002002
-14758,147.942,149.487,clockwise,SA2,SA002002
-15790,148.094,148.019,counterclockwise,SA2,SA002002
-17444,148.094,147.937,counterclockwise,SA2,SA002002
-1976,148.094,146.882,counterclockwise,SA2,SA002002
-3118,148.094,153.077,clockwise,SA2,SA002002
-4198,148.094,148.094,counterclockwise,SA2,SA002002
-4200,148.094,148.094,counterclockwise,SA2,SA002002
-5120,148.094,147.995,counterclockwise,SA2,SA002002
-6286,148.094,147.491,counterclockwise,SA2,SA002002
-7428,148.716,147.393,counterclockwise,SA2,SA002002
-9838,149.148,149.487,clockwise,SA2,SA002002
-17228,149.487,152.532,clockwise,SA2,SA002002
-6924,149.487,149.487,clockwise,SA2,SA002002
-8558,149.487,151.420,clockwise,SA2,SA002002
-13684,150.005,148.094,counterclockwise,SA2,SA002002
-10560,151.420,151.494,clockwise,SA2,SA002002
-1508,151.494,152.485,clockwise,SA2,SA002002
-6632,151.546,150.005,counterclockwise,SA2,SA002002
-10922,151.883,151.883,counterclockwise,SA2,SA002002
-11630,151.883,151.883,counterclockwise,SA2,SA002002
-9508,151.883,151.546,counterclockwise,SA2,SA002002
-11628,151.999,151.883,counterclockwise,SA2,SA002002
-10798,152.390,151.999,counterclockwise,SA2,SA002002
-16002,152.465,152.390,counterclockwise,SA2,SA002002
-7862,152.485,147.937,clockwise,SA2,SA002002
-8990,152.485,153.077,clockwise,SA2,SA002002
-8992,152.485,152.485,clockwise,SA2,SA002002
-16334,152.532,152.532,counterclockwise,SA2,SA002002
-3960,152.532,152.465,counterclockwise,SA2,SA002002
-7064,152.678,152.532,counterclockwise,SA2,SA002002
-758,152.699,152.678,counterclockwise,SA2,SA002002
-3936,153.077,153.493,clockwise,SA2,SA002002
-8648,153.077,153.077,clockwise,SA2,SA002002
-11398,153.855,152.867,upstream,S4,S0004001
-12242,153.855,152.262,upstream,S4,S0004001
-12878,153.855,151.278,upstream,S4,S0004001
-13224,153.855,154.058,downstream,S4,S0004001
-14934,153.855,151.815,upstream,S4,S0004001
-14984,153.855,153.673,upstream,S4,S0004001
-14990,153.855,153.692,upstream,S4,S0004001
-16700,153.855,153.711,upstream,S4,S0004001
-16962,153.855,153.675,upstream,S4,S0004001
-3678,153.855,153.081,upstream,S4,S0004001
-3756,153.855,153.504,upstream,S4,S0004001
-8510,153.855,152.556,upstream,S4,S0004001
-8810,153.855,153.687,upstream,S4,S0004001
-9482,154.058,154.213,downstream,S4,S0004001
-4628,154.189,157.904,clockwise,SA2,SA002002
-17386,154.213,154.464,downstream,S4,S0004001
-14308,154.464,154.599,downstream,S4,S0004001
-12304,157.534,157.904,clockwise,SA2,SA002002
-7642,157.789,157.904,clockwise,SA2,SA002002
-1254,157.804,157.904,clockwise,SA2,SA002002
-6144,157.878,157.904,clockwise,SA2,SA002002
-4514,157.904,159.460,clockwise,SA2,SA002002
-1176,158.737,158.737,counterclockwise,SA2,SA002002
-14076,158.737,158.737,counterclockwise,SA2,SA002002
-1178,158.886,158.424,counterclockwise,SA2,SA002002
-13986,158.886,159.861,clockwise,SA2,SA002002
-3410,158.886,158.737,counterclockwise,SA2,SA002002
-888,158.886,158.886,counterclockwise,SA2,SA002002
-890,158.886,158.886,counterclockwise,SA2,SA002002
-10084,159.460,159.460,clockwise,SA2,SA002002
-10086,159.460,159.861,clockwise,SA2,SA002002
-592,159.460,158.737,clockwise,SA2,SA002002
-12194,159.861,160.311,clockwise,SA2,SA002002
-12968,159.861,159.861,clockwise,SA2,SA002002
-14810,160.697,158.886,counterclockwise,SA2,SA002002
-4730,160.813,160.697,counterclockwise,SA2,SA002002
-5788,161.374,161.996,clockwise,SA2,SA002002
-10880,161.396,161.996,clockwise,SA2,SA002002
-4116,161.897,161.996,clockwise,SA2,SA002002
-14688,161.996,163.839,clockwise,SA2,SA002002
-10332,162.182,161.634,counterclockwise,SA2,SA002002
-1144,162.182,162.182,counterclockwise,SA2,SA002002
-15342,162.182,161.757,counterclockwise,SA2,SA002002
-3450,162.182,164.401,clockwise,SA2,SA002002
-8490,162.182,162.129,counterclockwise,SA2,SA002002
-4936,163.576,164.401,clockwise,SA2,SA002002
-6456,163.839,163.893,clockwise,SA2,SA002002
-4376,163.893,179.200,clockwise,SA2,SA002002
-4938,163.893,163.893,clockwise,SA2,SA002002
-12258,164.018,162.182,counterclockwise,SA2,SA002002
