gantry_id,interval_start,total_flow,k1,k2,k3,k4,h1,h2,h3,h4,h5,h6
S420251002001920010,485,140,113,0,0,0,8,9,6,0,0,4
S420251002001920010,490,147,117,0,1,0,13,8,4,1,0,3
S420251002001920010,495,113,82,0,1,1,21,3,3,0,0,2
S420251002001920010,500,156,132,0,0,0,17,5,1,0,0,1
S420251002001920010,505,130,108,0,1,0,13,3,5,0,0,0
S420251002001920010,510,145,117,0,0,0,18,5,0,3,0,2
S420251002001920010,515,135,112,0,2,0,11,5,4,1,0,0
S420251002001920010,520,123,97,0,0,0,15,3,5,1,0,2
S420251002001920010,525,143,114,0,1,0,17,7,3,0,1,0
S420251002001920010,530,139,111,0,0,1,13,8,3,0,1,2
S420251002001920010,535,135,97,0,1,0,13,10,8,1,0,5
S420251002002010010,480,64,44,0,0,0,12,1,6,0,0,1
S420251002002010010,485,59,46,0,0,0,7,6,0,0,0,0
S420251002002010010,490,71,52,1,0,0,12,2,3,1,0,0
S420251002002010010,495,70,47,0,0,0,12,7,3,0,0,1
S420251002002010010,500,83,65,0,0,0,9,2,6,1,0,0
S420251002002010010,505,67,53,0,0,0,8,4,2,0,0,0
S420251002002010010,510,67,47,0,0,0,13,3,3,1,0,0
S420251002002010010,515,81,60,0,0,0,15,6,0,0,0,0
S420251002002010010,520,66,46,0,0,0,16,3,0,1,0,0
S420251002002010010,525,74,52,0,0,0,15,6,1,0,0,0
S420251002002010010,530,64,51,0,0,0,10,1,1,0,0,1
S420251002002010010,535,71,55,0,0,0,8,4,2,0,0,2
S420251002002020010,480,63,52,0,0,0,6,2,3,0,0,0
S420251002002020010,485,64,43,0,0,0,7,11,1,1,0,1
S420251002002020010,490,62,47,0,2,0,11,2,0,0,0,0
S420251002002020010,495,71,59,0,0,0,10,1,0,0,0,1
S420251002002020010,500,62,52,0,1,0,5,1,3,0,0,0
S420251002002020010,505,55,43,0,0,0,8,3,1,0,0,0
S420251002002020010,510,84,65,1,0,0,9,5,4,0,0,0
S420251002002020010,515,56,42,0,0,0,12,0,2,0,0,0
S420251002002020010,520,66,48,0,0,0,10,3,4,1,0,0
S420251002002020010,525,79,60,0,0,0,13,5,1,0,0,0
S420251002002020010,530,54,37,0,0,0,7,7,1,1,0,1
S420251002002020010,535,86,64,0,0,0,13,5,3,1,0,0
S420251002002120010,480,58,40,0,0,0,7,8,2,0,0,1
S420251002002120010,485,70,56,0,1,0,7,4,1,1,0,0
S420251002002120010,490,42,28,0,1,0,11,1,0,0,0,1
S420251002002120010,495,69,60,0,0,0,6,2,1,0,0,0
S420251002002120010,500,51,35,0,1,0,9,3,3,0,0,0
S420251002002120010,505,68,55,1,0,0,5,4,3,0,0,0
S420251002002120010,510,55,43,0,0,0,9,0,3,0,0,0
S420251002002120010,515,48,33,0,0,0,10,0,4,1,0,0
S420251002002120010,520,71,50,0,0,0,12,7,2,0,0,0
S420251002002120010,525,62,47,0,0,0,8,5,1,1,0,0
S420251002002120010,530,66,45,0,0,0,9,7,3,1,0,1
S420251002002120010,535,71,54,0,0,0,12,3,1,0,0,1
